partid,child_edu_index,assigned,age,age_2,age_3,male,urban,risk_aversion,ind_found_b,education,literate,voc_training,numeracy_numcorrect_m,adl,wealthindex,savings_6mo_p99,cash4w_p99,loan_100k,loan_1mil,lowskill7da_zero,lowbus7da_zero,skilledtrade7da_zero,highskill7da_zero,acto7da_zero,aghours7da_zero,chores7da_zero,zero_hours,nonag_dummy,emplvoc,inschool,admin_cost_us,groupsize_est_e,grantsize_pp_US_est3,group_existed,group_age,ingroup_hetero,ingroup_dynamic,grp_leader,grp_chair,avgdisteduc,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13
509012,1.108989,0,-.274392,.075291,-.020659161,1,0,.1916298,1,.570037,1,0,-.0057645,-.144853,1.084968,-.1100908,3.523373,1,0,-.0967723,.2583853,-.1026754,-.0593133,-.0900536,.2745805,-.2531508,0,0,0,0,.8659953,-.7252108,1.636454,0,-.21592,-.4015505,-.2173815,0,0,.2484046,0,0,0,0,0,0,1,0,0,0,0,0,0
510019,.204214,0,.383977,.147438,.056612757,0,1,-.3560833,1,-.108378,1,0,1.023299,-.144853,1.06761,-.1100908,-.1582521,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.2358453,.7161443,-.3198461,0,.024434,-.2372623,-.4213338,0,0,-.0873501,0,0,0,0,0,0,1,0,0,0,0,0,0
510019,.1367827,0,.383977,.147438,.056612757,0,1,-.3560833,1,-.108378,1,0,1.023299,-.144853,1.06761,-.1100908,-.1582521,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.2358453,.7161443,-.3198461,0,.024434,-.2372623,-.4213338,0,0,-.0873501,0,0,0,0,0,0,1,0,0,0,0,0,0
510019,.575878,0,.383977,.147438,.056612757,0,1,-.3560833,1,-.108378,1,0,1.023299,-.144853,1.06761,-.1100908,-.1582521,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.2358453,.7161443,-.3198461,0,.024434,-.2372623,-.4213338,0,0,-.0873501,0,0,0,0,0,0,1,0,0,0,0,0,0
510019,-.3190071,0,.383977,.147438,.056612757,0,1,-.3560833,1,-.108378,1,0,1.023299,-.144853,1.06761,-.1100908,-.1582521,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.2358453,.7161443,-.3198461,0,.024434,-.2372623,-.4213338,0,0,-.0873501,0,0,0,0,0,0,1,0,0,0,0,0,0
510020,.2399611,0,.101819,.010367,.0010555617,1,1,-.1078966,1,1.07885,1,0,1.280564,-.144853,.0685487,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.2358453,.7161443,-.3198461,0,.024434,-.2372623,-.4213338,1,1,-.0873501,0,0,0,0,0,0,1,0,0,0,0,0,0
510020,.1366772,0,.101819,.010367,.0010555617,1,1,-.1078966,1,1.07885,1,0,1.280564,-.144853,.0685487,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.2358453,.7161443,-.3198461,0,.024434,-.2372623,-.4213338,1,1,-.0873501,0,0,0,0,0,0,1,0,0,0,0,0,0
510020,1.078479,0,.101819,.010367,.0010555617,1,1,-.1078966,1,1.07885,1,0,1.280564,-.144853,.0685487,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.2358453,.7161443,-.3198461,0,.024434,-.2372623,-.4213338,1,1,-.0873501,0,0,0,0,0,0,1,0,0,0,0,0,0
510020,1.387023,0,.101819,.010367,.0010555617,1,1,-.1078966,1,1.07885,1,0,1.280564,-.144853,.0685487,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.2358453,.7161443,-.3198461,0,.024434,-.2372623,-.4213338,1,1,-.0873501,0,0,0,0,0,0,1,0,0,0,0,0,0
511004,.4257295,0,-.368444,.135751,-.050016742,1,0,-.7100972,1,.570037,0,0,-.0057645,-.144853,-.4534631,-.1100908,-.2173156,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0255905,-.2531508,0,0,0,0,1.700348,.4278733,.445078,0,-.21592,-.5447401,.3240004,0,0,.0500218,0,0,0,0,0,0,1,0,0,0,0,0,0
511004,-.4904543,0,-.368444,.135751,-.050016742,1,0,-.7100972,1,.570037,0,0,-.0057645,-.144853,-.4534631,-.1100908,-.2173156,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0255905,-.2531508,0,0,0,0,1.700348,.4278733,.445078,0,-.21592,-.5447401,.3240004,0,0,.0500218,0,0,0,0,0,0,1,0,0,0,0,0,0
511004,-.6407068,0,-.368444,.135751,-.050016742,1,0,-.7100972,1,.570037,0,0,-.0057645,-.144853,-.4534631,-.1100908,-.2173156,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0255905,-.2531508,0,0,0,0,1.700348,.4278733,.445078,0,-.21592,-.5447401,.3240004,0,0,.0500218,0,0,0,0,0,0,1,0,0,0,0,0,0
511004,-.1651159,0,-.368444,.135751,-.050016742,1,0,-.7100972,1,.570037,0,0,-.0057645,-.144853,-.4534631,-.1100908,-.2173156,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0255905,-.2531508,0,0,0,0,1.700348,.4278733,.445078,0,-.21592,-.5447401,.3240004,0,0,.0500218,0,0,0,0,0,0,1,0,0,0,0,0,0
511012,-.1651159,0,-.180339,.032522,-.0058650181,1,0,.1916298,1,.23083,1,0,.2515013,-.144853,.0228825,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.243373,-.2657273,-.2531508,0,1,0,1,1.700348,.4278733,.445078,0,-.21592,-.5447401,.3240004,1,1,.0500218,0,0,0,0,0,0,1,0,0,0,0,0,0
511012,.575878,0,-.180339,.032522,-.0058650181,1,0,.1916298,1,.23083,1,0,.2515013,-.144853,.0228825,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.243373,-.2657273,-.2531508,0,1,0,1,1.700348,.4278733,.445078,0,-.21592,-.5447401,.3240004,1,1,.0500218,0,0,0,0,0,0,1,0,0,0,0,0,0
511012,-.6064638,0,-.180339,.032522,-.0058650181,1,0,.1916298,1,.23083,1,0,.2515013,-.144853,.0228825,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.243373,-.2657273,-.2531508,0,1,0,1,1.700348,.4278733,.445078,0,-.21592,-.5447401,.3240004,1,1,.0500218,0,0,0,0,0,0,1,0,0,0,0,0,0
511012,-.3190071,0,-.180339,.032522,-.0058650181,1,0,.1916298,1,.23083,1,0,.2515013,-.144853,.0228825,-.1100908,-.1976278,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.243373,-.2657273,-.2531508,0,1,0,1,1.700348,.4278733,.445078,0,-.21592,-.5447401,.3240004,1,1,.0500218,0,0,0,0,0,0,1,0,0,0,0,0,0
512005,-.4904543,1,-.462497,.213903,-.0989296364,0,0,.1916298,1,-.277981,1,0,-.0057645,2.92568,.0057719,-.1100908,-.240941,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.5147173,.1622926,0,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512005,-.5418477,1,-.462497,.213903,-.0989296364,0,0,.1916298,1,-.277981,1,0,-.0057645,2.92568,.0057719,-.1100908,-.240941,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.5147173,.1622926,0,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512005,-1.275762,1,-.462497,.213903,-.0989296364,0,0,.1916298,1,-.277981,1,0,-.0057645,2.92568,.0057719,-.1100908,-.240941,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.5147173,.1622926,0,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512012,.1366772,1,-.744655,.554511,-.4129189661,1,0,.1916298,1,.570037,1,0,-.2630302,-.144853,1.006853,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,1,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512012,.6150785,1,-.744655,.554511,-.4129189661,1,0,.1916298,1,.570037,1,0,-.2630302,-.144853,1.006853,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,1,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512012,.204214,1,-.744655,.554511,-.4129189661,1,0,.1916298,1,.570037,1,0,-.2630302,-.144853,1.006853,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,1,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512027,.575878,1,-.556549,.309747,-.1723897208,1,0,-.1078966,1,-.277981,0,0,.2515013,-.144853,.3383233,-.1100908,-.2330659,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0454291,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512027,-.6064638,1,-.556549,.309747,-.1723897208,1,0,-.1078966,1,-.277981,0,0,.2515013,-.144853,.3383233,-.1100908,-.2330659,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0454291,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512027,.3842712,1,-.556549,.309747,-.1723897208,1,0,-.1078966,1,-.277981,0,0,.2515013,-.144853,.3383233,-.1100908,-.2330659,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0454291,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512030,-.6064638,1,.289924,.084056,.0243698291,1,0,.4485681,1,-.277981,0,0,.3801342,-.144853,-.1822239,-.1100908,.2551925,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0973595,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512030,-.3190071,1,.289924,.084056,.0243698291,1,0,.4485681,1,-.277981,0,0,.3801342,-.144853,-.1822239,-.1100908,.2551925,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0973595,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512030,-.1651159,1,.289924,.084056,.0243698291,1,0,.4485681,1,-.277981,0,0,.3801342,-.144853,-.1822239,-.1100908,.2551925,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0973595,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512030,-1.290176,1,.289924,.084056,.0243698291,1,0,.4485681,1,-.277981,0,0,.3801342,-.144853,-.1822239,-.1100908,.2551925,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0973595,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512030,-.3571005,1,.289924,.084056,.0243698291,1,0,.4485681,1,-.277981,0,0,.3801342,-.144853,-.1822239,-.1100908,.2551925,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0973595,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512030,-2.581216,1,.289924,.084056,.0243698291,1,0,.4485681,1,-.277981,0,0,.3801342,-.144853,-.1822239,-.1100908,.2551925,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0973595,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
512030,-1.290176,1,.289924,.084056,.0243698291,1,0,.4485681,1,-.277981,0,0,.3801342,-.144853,-.1822239,-.1100908,.2551925,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.0973595,1,0,0,0,.481672,.5720087,-.1654597,0,-.21592,-.7897841,.2720212,0,0,.3444491,0,0,0,0,0,0,1,0,0,0,0,0,0
513007,-1.237099,0,.195871,.038366,.0075147246,1,0,.1916298,1,-.108378,1,0,.1228684,-.144853,.1057529,-.1100908,-.0204372,0,0,-.0967723,.5464012,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513007,-1.287909,0,.195871,.038366,.0075147246,1,0,.1916298,1,-.108378,1,0,.1228684,-.144853,.1057529,-.1100908,-.0204372,0,0,-.0967723,.5464012,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513007,-1.268599,0,.195871,.038366,.0075147246,1,0,.1916298,1,-.108378,1,0,.1228684,-.144853,.1057529,-.1100908,-.0204372,0,0,-.0967723,.5464012,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513007,-.8120232,0,.195871,.038366,.0075147246,1,0,.1916298,1,-.108378,1,0,.1228684,-.144853,.1057529,-.1100908,-.0204372,0,0,-.0967723,.5464012,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513009,-.6407068,0,.289924,.084056,.0243698291,1,0,-.8661766,1,.570037,1,0,.2515013,-.144853,.3514508,-.1100908,-.1385643,1,0,-.0967723,-.1736387,-.1026754,4.51493,-.0900536,.4546832,-.2531508,0,0,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,1,1,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513012,-.6407068,0,.101819,.010367,.0010555617,0,0,-.1298172,1,-.277981,0,0,.7660328,1.27232,-.0582623,-.1100908,-.2173156,0,0,-.0967723,-.0296307,-.1026754,-.0593133,-.0900536,-.0976316,-.2531508,0,0,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513014,3.009314,0,-.650602,.423283,-.2753888718,0,0,.4485681,1,.570037,1,0,-.0057645,-.144853,.0739063,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.1816795,-.2531508,0,0,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513014,1.549327,0,-.650602,.423283,-.2753888718,0,0,.4485681,1,.570037,1,0,-.0057645,-.144853,.0739063,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.1816795,-.2531508,0,0,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513017,-.3340655,0,.195871,.038366,.0075147246,1,0,.1916298,1,-.108378,1,0,-.2630302,-.144853,.3771238,-.1100908,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.3226079,-.2531508,0,0,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513017,-.2352672,0,.195871,.038366,.0075147246,1,0,.1916298,1,-.108378,1,0,-.2630302,-.144853,.3771238,-.1100908,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.3226079,-.2531508,0,0,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
513017,.1366772,0,.195871,.038366,.0075147246,1,0,.1916298,1,-.108378,1,0,-.2630302,-.144853,.3771238,-.1100908,-.2566913,1,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.3226079,-.2531508,0,0,0,0,-.0421514,.5720087,-.3836131,0,-.21592,-.3553053,-.1173874,0,0,.0546445,0,0,0,0,0,0,1,0,0,0,0,0,0
514002,-.4904543,0,-.180339,.032522,-.0058650181,0,0,-.148159,1,.570037,1,1,.6374,-.144853,.2349406,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.537185,.21167,.0491861,0,-.21592,-.3961094,.1394459,1,0,.1172254,0,0,0,0,0,0,1,0,0,0,0,0,0
514002,-.3571005,0,-.180339,.032522,-.0058650181,0,0,-.148159,1,.570037,1,1,.6374,-.144853,.2349406,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.537185,.21167,.0491861,0,-.21592,-.3961094,.1394459,1,0,.1172254,0,0,0,0,0,0,1,0,0,0,0,0,0
514004,-.8120232,0,-.744655,.554511,-.4129189661,1,0,-.1128854,1,-.447585,0,0,-.0057645,-.144853,-.1127774,-.1100908,-.1779399,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.537185,.21167,.0491861,0,-.21592,-.3961094,.1394459,0,0,.1172254,0,0,0,0,0,0,1,0,0,0,0,0,0
514004,.3092674,0,-.744655,.554511,-.4129189661,1,0,-.1128854,1,-.447585,0,0,-.0057645,-.144853,-.1127774,-.1100908,-.1779399,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.537185,.21167,.0491861,0,-.21592,-.3961094,.1394459,0,0,.1172254,0,0,0,0,0,0,1,0,0,0,0,0,0
514006,-.3571005,0,-.274392,.075291,-.020659161,1,0,-.0941562,1,-.108378,0,0,-.2630302,-.144853,-.6548602,-.1100908,-.223222,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.537185,.21167,.0491861,0,-.21592,-.3961094,.1394459,0,0,.1172254,0,0,0,0,0,0,1,0,0,0,0,0,0
514006,.1366772,0,-.274392,.075291,-.020659161,1,0,-.0941562,1,-.108378,0,0,-.2630302,-.144853,-.6548602,-.1100908,-.223222,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.537185,.21167,.0491861,0,-.21592,-.3961094,.1394459,0,0,.1172254,0,0,0,0,0,0,1,0,0,0,0,0,0
514006,.1366772,0,-.274392,.075291,-.020659161,1,0,-.0941562,1,-.108378,0,0,-.2630302,-.144853,-.6548602,-.1100908,-.223222,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.537185,.21167,.0491861,0,-.21592,-.3961094,.1394459,0,0,.1172254,0,0,0,0,0,0,1,0,0,0,0,0,0
514006,.204214,0,-.274392,.075291,-.020659161,1,0,-.0941562,1,-.108378,0,0,-.2630302,-.144853,-.6548602,-.1100908,-.223222,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,.537185,.21167,.0491861,0,-.21592,-.3961094,.1394459,0,0,.1172254,0,0,0,0,0,0,1,0,0,0,0,0,0
515024,-1.290176,0,-.274392,.075291,-.020659161,0,0,-.099145,1,-1.126,0,0,-.3916631,-.144853,-.3845028,-.1100908,-.240941,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0496042,-.2531508,0,0,0,0,-1.124506,1.653025,-.9229077,1,2.90869,-.1850113,-1.853858,0,0,.2704125,0,0,0,0,0,0,0,1,0,0,0,0,0
515024,-1.896492,0,-.274392,.075291,-.020659161,0,0,-.099145,1,-1.126,0,0,-.3916631,-.144853,-.3845028,-.1100908,-.240941,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0496042,-.2531508,0,0,0,0,-1.124506,1.653025,-.9229077,1,2.90869,-.1850113,-1.853858,0,0,.2704125,0,0,0,0,0,0,0,1,0,0,0,0,0
515024,-1.74661,0,-.274392,.075291,-.020659161,0,0,-.099145,1,-1.126,0,0,-.3916631,-.144853,-.3845028,-.1100908,-.240941,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0496042,-.2531508,0,0,0,0,-1.124506,1.653025,-.9229077,1,2.90869,-.1850113,-1.853858,0,0,.2704125,0,0,0,0,0,0,0,1,0,0,0,0,0
515026,-.4904543,0,-.650602,.423283,-.2753888718,0,0,.186641,1,-1.126,0,0,-.520296,-.144853,-.3468545,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.0224369,1.824066,0,0,0,0,-1.124506,1.653025,-.9229077,1,2.90869,-.1850113,-1.853858,0,0,.2704125,0,0,0,0,0,0,0,1,0,0,0,0,0
515026,-.8120232,0,-.650602,.423283,-.2753888718,0,0,.186641,1,-1.126,0,0,-.520296,-.144853,-.3468545,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.0224369,1.824066,0,0,0,0,-1.124506,1.653025,-.9229077,1,2.90869,-.1850113,-1.853858,0,0,.2704125,0,0,0,0,0,0,0,1,0,0,0,0,0
515028,-1.857558,0,-1.02681,1.05434,-1.082613675,0,0,-.7334715,1,-.108378,0,0,-.0057645,.091342,-.0506254,-.1100908,-.240941,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.0704642,.5480614,0,0,0,1,-1.124506,1.653025,-.9229077,1,2.90869,-.1850113,-1.853858,0,0,.2704125,0,0,0,0,0,0,0,1,0,0,0,0,0
515028,.4257295,0,-1.02681,1.05434,-1.082613675,0,0,-.7334715,1,-.108378,0,0,-.0057645,.091342,-.0506254,-.1100908,-.240941,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,.0704642,.5480614,0,0,0,1,-1.124506,1.653025,-.9229077,1,2.90869,-.1850113,-1.853858,0,0,.2704125,0,0,0,0,0,0,0,1,0,0,0,0,0
516002,-1.839844,1,-.556549,.309747,-.1723897208,1,0,.1600754,1,-.956396,1,0,-.520296,-.144853,-.6258104,-.1100908,-.2173156,0,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.1936863,-.0157546,0,0,0,0,-.113296,-.5090075,.2734896,0,-.21592,-.3347736,-3.241378,1,0,.465655,0,0,0,0,0,0,0,1,0,0,0,0,0
516002,-2.688307,1,-.556549,.309747,-.1723897208,1,0,.1600754,1,-.956396,1,0,-.520296,-.144853,-.6258104,-.1100908,-.2173156,0,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.1936863,-.0157546,0,0,0,0,-.113296,-.5090075,.2734896,0,-.21592,-.3347736,-3.241378,1,0,.465655,0,0,0,0,0,0,0,1,0,0,0,0,0
516002,.6150785,1,-.556549,.309747,-.1723897208,1,0,.1600754,1,-.956396,1,0,-.520296,-.144853,-.6258104,-.1100908,-.2173156,0,1,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.1936863,-.0157546,0,0,0,0,-.113296,-.5090075,.2734896,0,-.21592,-.3347736,-3.241378,1,0,.465655,0,0,0,0,0,0,0,1,0,0,0,0,0
516004,-2.033971,1,-.650602,.423283,-.2753888718,0,0,-1.385042,1,-1.2956,0,0,-.7775617,-.144853,-.7776258,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.113296,-.5090075,.2734896,0,-.21592,-.3347736,-3.241378,1,1,.465655,0,0,0,0,0,0,0,1,0,0,0,0,0
516004,-.6064638,1,-.650602,.423283,-.2753888718,0,0,-1.385042,1,-1.2956,0,0,-.7775617,-.144853,-.7776258,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.113296,-.5090075,.2734896,0,-.21592,-.3347736,-3.241378,1,1,.465655,0,0,0,0,0,0,0,1,0,0,0,0,0
516004,-1.290176,1,-.650602,.423283,-.2753888718,0,0,-1.385042,1,-1.2956,0,0,-.7775617,-.144853,-.7776258,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.113296,-.5090075,.2734896,0,-.21592,-.3347736,-3.241378,1,1,.465655,0,0,0,0,0,0,0,1,0,0,0,0,0
517003,-2.033971,1,-.086286,.007445,-.0006424327,1,0,-.8661766,1,-1.2956,0,0,-.1343973,-.144853,.0245745,-.1100908,-.1779399,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.0937738,-.8693463,.9846123,0,-.21592,-.0602476,-.1125215,0,0,-.1614876,0,0,0,0,0,0,0,1,0,0,0,0,0
517003,-2.524385,1,-.086286,.007445,-.0006424327,1,0,-.8661766,1,-1.2956,0,0,-.1343973,-.144853,.0245745,-.1100908,-.1779399,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.0937738,-.8693463,.9846123,0,-.21592,-.0602476,-.1125215,0,0,-.1614876,0,0,0,0,0,0,0,1,0,0,0,0,0
518005,.3092674,1,-.556549,.309747,-.1723897208,0,0,-.0702973,1,-.277981,0,0,-.520296,-.144853,-.6571729,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.1622926,1,0,0,0,-.3678103,.3017547,-.4362758,0,-.21592,.8901524,-1.409806,0,0,-.262067,0,0,0,0,0,0,0,1,0,0,0,0,0
518005,.9068673,1,-.556549,.309747,-.1723897208,0,0,-.0702973,1,-.277981,0,0,-.520296,-.144853,-.6571729,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.1622926,1,0,0,0,-.3678103,.3017547,-.4362758,0,-.21592,.8901524,-1.409806,0,0,-.262067,0,0,0,0,0,0,0,1,0,0,0,0,0
